epoch,acc,fbeta_score,loss,matthews_correlation,val_acc,val_fbeta_score,val_loss,val_matthews_correlation
188,0.78981993635050562,0.70128259799269499,0.41193613077066932,0.5455417727105506,0.68539025530090703,0.56524366159885342,0.59625694223022752,0.40142528775761027
189,0.79084564045475669,0.68791325099827094,0.41834481532298351,0.54345677305150142,0.70333732845654218,0.61346913961745009,0.51239682016200849,0.42567532463084384
190,0.7933672457123867,0.691094702845922,0.41333274252135005,0.54876133997626464,0.69399100816988313,0.59671988596721914,0.6276482192315197,0.40794448726579696
191,0.78929815651534907,0.66770607294491668,0.42081605919834364,0.54117773033492222,0.67625213119567618,0.54463870683802074,0.56741498813011393,0.38581614717271401
192,0.79272841259653504,0.68077184485387887,0.41374955711639771,0.54886954675621491,0.68405667438293072,0.57066155490479376,0.56734691202817289,0.3935067502483639
193,0.79210148320195528,0.67983386833271131,0.41456780038094238,0.54644324270010958,0.70086429547732831,0.60707684000803364,0.61852944143860167,0.42220528002241864
194,0.79121862376857555,0.66609708108236432,0.42367170831234779,0.54438637393400191,0.69222696758850932,0.5863477850961536,0.56034934597257613,0.40900868290541254
195,0.7939902071998759,0.69494873192867146,0.40981283926170847,0.55025892033965473,0.70526736328719986,0.61349803372036416,0.61777420301210173,0.43150228547046571
196,0.79360333621431445,0.68927954046022255,0.41416621260009323,0.55010086669208269,0.75015052021446271,0.70027890054061681,0.55264872203107762,0.50786198130161286
197,0.78705628874000866,0.67598116711984568,0.42926799256902581,0.53499929961566672,0.71209563518924535,0.65501361298616234,0.55648163761231817,0.42861344607874213
198,0.78581036576171925,0.67290539169635821,0.43608970981962752,0.5277746962144001,0.72334104221713158,0.67348395067144118,0.58596660658002186,0.44987987723744782
199,0.79300418218024815,0.68634680314516261,0.41713454794811261,0.54649536661453868,0.68934316920334748,0.57749643017655317,0.58688630064989233,0.40583680360699187
